order_id,user_id,product_id,order_date,quantity,day_of_week,week_of_year,month,year
3797,405,168,2024-12-08,2,6,49,12,2024
3798,23,131,2025-04-11,3,4,15,4,2025
3799,192,79,2025-08-12,3,1,33,8,2025
3800,302,185,2024-10-25,2,4,43,10,2024
3801,69,4,2025-08-25,1,0,35,8,2025
3802,346,34,2024-07-25,1,3,30,7,2024
3803,8,165,2024-04-25,1,3,17,4,2024
3804,229,4,2024-10-27,4,6,43,10,2024
3805,336,17,2025-07-28,4,0,31,7,2025
3806,425,58,2026-02-19,2,3,8,2,2026
3807,463,123,2024-08-12,2,0,33,8,2024
3808,443,79,2024-09-21,4,5,38,9,2024
3809,64,77,2025-06-29,1,6,26,6,2025
3810,13,138,2024-09-03,2,1,36,9,2024
3811,134,48,2025-12-01,4,0,49,12,2025
3812,344,165,2025-04-02,3,2,14,4,2025
3813,159,180,2026-03-06,3,4,10,3,2026
3814,414,100,2025-05-19,4,0,21,5,2025
3815,425,178,2025-01-04,1,5,1,1,2025
3816,9,200,2024-10-12,2,5,41,10,2024
3817,226,54,2024-12-27,1,4,52,12,2024
3818,165,196,2025-07-16,2,2,29,7,2025
3819,413,48,2025-07-04,2,4,27,7,2025
3820,193,95,2024-09-12,4,3,37,9,2024
3821,480,88,2025-03-19,4,2,12,3,2025
3822,164,91,2024-09-08,2,6,36,9,2024
3823,416,59,2025-04-10,3,3,15,4,2025
3824,394,128,2024-09-14,2,5,37,9,2024
3825,14,112,2026-02-05,2,3,6,2,2026
3826,470,65,2025-10-19,1,6,42,10,2025
3827,293,135,2024-11-29,2,4,48,11,2024
3828,291,185,2025-10-14,4,1,42,10,2025
3829,67,167,2024-10-21,1,0,43,10,2024
3830,92,48,2025-05-13,2,1,20,5,2025
3831,118,60,2026-02-26,2,3,9,2,2026
3832,450,55,2025-01-05,4,6,1,1,2025
3833,268,156,2025-06-22,4,6,25,6,2025
3834,304,199,2024-05-01,3,2,18,5,2024
3835,39,78,2024-09-02,3,0,36,9,2024
3836,215,32,2024-05-08,2,2,19,5,2024
3837,402,180,2024-08-10,3,5,32,8,2024
3838,3,29,2024-12-07,4,5,49,12,2024
3839,121,93,2026-02-22,1,6,8,2,2026
3840,144,104,2025-05-09,2,4,19,5,2025
3841,384,140,2025-07-12,2,5,28,7,2025
3842,90,107,2025-01-13,3,0,3,1,2025
3843,461,90,2024-04-20,3,5,16,4,2024
3844,455,133,2025-02-11,4,1,7,2,2025
3845,368,115,2025-02-20,3,3,8,2,2025
3846,200,122,2024-10-24,3,3,43,10,2024
3847,244,60,2025-11-10,3,0,46,11,2025
3848,180,102,2025-04-03,3,3,14,4,2025
3849,118,143,2025-12-03,4,2,49,12,2025
3850,449,120,2025-02-02,4,6,5,2,2025
3851,383,34,2025-01-13,2,0,3,1,2025
3852,194,137,2024-11-06,1,2,45,11,2024
3853,245,24,2024-10-14,4,0,42,10,2024
3854,316,121,2026-02-09,3,0,7,2,2026
3855,324,93,2025-07-30,1,2,31,7,2025
3856,419,61,2026-02-04,2,2,6,2,2026
3857,393,179,2025-06-13,4,4,24,6,2025
3858,321,104,2025-08-05,3,1,32,8,2025
3859,260,29,2025-08-23,2,5,34,8,2025
3860,343,103,2025-03-03,2,0,10,3,2025
3861,337,42,2024-05-15,2,2,20,5,2024
3862,78,105,2024-05-13,4,0,20,5,2024
3863,154,140,2025-09-18,3,3,38,9,2025
3864,269,58,2024-07-10,4,2,28,7,2024
3865,259,72,2024-12-31,1,1,1,12,2024
3866,215,197,2026-03-10,3,1,11,3,2026
3867,426,148,2025-04-17,4,3,16,4,2025
3868,430,147,2025-01-13,1,0,3,1,2025
3869,351,122,2025-01-22,2,2,4,1,2025
3870,23,133,2025-06-27,1,4,26,6,2025
3871,361,144,2026-01-23,3,4,4,1,2026
3872,400,194,2024-07-06,3,5,27,7,2024
3873,319,115,2025-11-13,4,3,46,11,2025
3874,498,44,2024-07-30,3,1,31,7,2024
3875,196,81,2024-09-15,2,6,37,9,2024
3876,86,126,2025-08-28,3,3,35,8,2025
3877,49,43,2025-12-30,4,1,1,12,2025
3878,416,31,2025-04-23,4,2,17,4,2025
3879,44,18,2024-09-04,2,2,36,9,2024
3880,388,199,2025-07-12,3,5,28,7,2025
3881,244,6,2026-01-25,3,6,4,1,2026
3882,208,178,2024-06-05,4,2,23,6,2024
3883,248,115,2025-10-24,1,4,43,10,2025
3884,385,103,2024-04-25,2,3,17,4,2024
3885,385,65,2025-03-21,2,4,12,3,2025
3886,273,20,2025-11-07,2,4,45,11,2025
3887,237,1,2025-09-09,3,1,37,9,2025
3888,355,189,2024-05-07,2,1,19,5,2024
3889,134,64,2024-09-02,1,0,36,9,2024
3890,320,132,2024-12-22,1,6,51,12,2024
3891,198,31,2025-10-04,3,5,40,10,2025
3892,161,131,2024-12-10,1,1,50,12,2024
3893,466,4,2024-07-22,4,0,30,7,2024
3894,430,142,2026-03-05,3,3,10,3,2026
3895,500,131,2026-01-30,4,4,5,1,2026
3896,79,12,2024-08-23,4,4,34,8,2024
3897,330,98,2025-10-25,2,5,43,10,2025
3898,455,134,2025-01-17,4,4,3,1,2025
3899,446,20,2025-07-15,2,1,29,7,2025
3900,399,117,2024-11-02,1,5,44,11,2024
3901,54,164,2025-08-09,2,5,32,8,2025
3902,325,1,2025-12-05,2,4,49,12,2025
3903,419,157,2024-12-15,2,6,50,12,2024
3904,285,54,2026-01-02,2,4,1,1,2026
3905,386,107,2025-03-09,2,6,10,3,2025
3906,378,75,2024-12-14,4,5,50,12,2024
3907,278,107,2025-11-27,3,3,48,11,2025
3908,27,56,2025-04-23,1,2,17,4,2025
3909,153,61,2025-09-02,3,1,36,9,2025
3910,203,11,2024-11-04,2,0,45,11,2024
3911,261,84,2025-09-28,2,6,39,9,2025
3912,49,15,2025-09-15,3,0,38,9,2025
3913,69,10,2025-03-28,3,4,13,3,2025
3914,448,162,2025-10-27,3,0,44,10,2025
3915,358,119,2024-08-23,1,4,34,8,2024
3916,62,44,2024-11-04,4,0,45,11,2024
3917,488,43,2024-03-26,1,1,13,3,2024
3918,143,188,2025-05-09,1,4,19,5,2025
3919,209,120,2024-05-27,4,0,22,5,2024
3920,179,138,2025-10-12,1,6,41,10,2025
3921,23,137,2025-04-03,3,3,14,4,2025
3922,11,25,2026-02-17,4,1,8,2,2026
3923,11,195,2025-11-24,3,0,48,11,2025
3924,372,105,2024-04-11,4,3,15,4,2024
3925,136,149,2025-03-11,3,1,11,3,2025
3926,212,193,2024-12-05,1,3,49,12,2024
3927,338,135,2025-01-19,4,6,3,1,2025
3928,50,92,2024-08-05,2,0,32,8,2024
3929,230,185,2026-02-25,3,2,9,2,2026
3930,213,2,2025-10-04,1,5,40,10,2025
3931,132,12,2025-06-23,1,0,26,6,2025
3932,275,158,2026-01-10,3,5,2,1,2026
3933,464,58,2024-03-25,2,0,13,3,2024
3934,314,176,2025-05-04,1,6,18,5,2025
3935,284,51,2026-02-12,4,3,7,2,2026
3936,444,8,2025-06-28,2,5,26,6,2025
3937,73,65,2025-04-28,4,0,18,4,2025
3938,251,103,2025-03-29,1,5,13,3,2025
3939,221,146,2025-08-23,2,5,34,8,2025
3940,388,96,2026-01-21,3,2,4,1,2026
3941,142,44,2025-05-02,3,4,18,5,2025
3942,26,109,2025-06-28,3,5,26,6,2025
3943,33,193,2024-12-29,1,6,52,12,2024
3944,274,19,2024-11-12,3,1,46,11,2024
3945,416,165,2025-02-17,1,0,8,2,2025
3946,27,169,2024-12-30,2,0,1,12,2024
3947,88,185,2024-12-20,2,4,51,12,2024
3948,281,5,2025-12-05,2,4,49,12,2025
3949,183,114,2025-03-17,3,0,12,3,2025
3950,436,97,2025-03-02,4,6,9,3,2025
3951,424,63,2024-11-05,1,1,45,11,2024
3952,80,7,2024-07-10,4,2,28,7,2024
3953,443,30,2025-11-09,2,6,45,11,2025
3954,474,109,2025-03-14,4,4,11,3,2025
3955,493,105,2025-09-26,4,4,39,9,2025
3956,363,82,2025-01-11,3,5,2,1,2025
3957,149,161,2024-08-05,3,0,32,8,2024
3958,176,144,2024-08-04,2,6,31,8,2024
3959,267,124,2025-07-29,2,1,31,7,2025
3960,452,150,2026-03-03,4,1,10,3,2026
3961,55,72,2025-10-04,4,5,40,10,2025
3962,310,158,2025-10-07,3,1,41,10,2025
3963,444,141,2025-01-07,3,1,2,1,2025
3964,122,179,2024-07-04,1,3,27,7,2024
3965,250,102,2025-01-03,3,4,1,1,2025
3966,254,135,2025-04-20,3,6,16,4,2025
3967,48,6,2025-01-30,4,3,5,1,2025
3968,358,104,2025-01-12,2,6,2,1,2025
3969,48,184,2025-04-27,2,6,17,4,2025
3970,460,190,2025-03-06,2,3,10,3,2025
3971,412,113,2025-04-09,3,2,15,4,2025
3972,450,52,2025-04-07,3,0,15,4,2025
3973,366,167,2025-01-08,1,2,2,1,2025
3974,225,86,2026-01-26,1,0,5,1,2026
3975,58,199,2024-06-02,2,6,22,6,2024
3976,285,111,2024-07-01,4,0,27,7,2024
3977,31,150,2025-05-24,2,5,21,5,2025
3978,327,109,2024-03-12,2,1,11,3,2024
3979,383,2,2024-10-12,1,5,41,10,2024
3980,258,31,2025-07-06,3,6,27,7,2025
3981,55,19,2025-09-04,4,3,36,9,2025
3982,448,71,2025-06-06,3,4,23,6,2025
3983,438,15,2024-06-14,2,4,24,6,2024
3984,45,149,2025-03-03,1,0,10,3,2025
3985,71,113,2026-03-07,4,5,10,3,2026
3986,166,22,2026-02-17,3,1,8,2,2026
3987,98,95,2025-07-10,3,3,28,7,2025
3988,309,10,2024-10-06,4,6,40,10,2024
3989,315,96,2025-08-06,1,2,32,8,2025
3990,26,108,2024-10-02,2,2,40,10,2024
3991,346,96,2025-11-28,2,4,48,11,2025
3992,115,144,2024-10-07,3,0,41,10,2024
3993,491,192,2024-06-05,4,2,23,6,2024
3994,148,45,2024-12-02,3,0,49,12,2024
3995,270,181,2025-03-01,3,5,9,3,2025
3996,103,69,2025-09-28,2,6,39,9,2025
3997,148,1,2025-10-07,1,1,41,10,2025
3998,329,143,2025-09-06,4,5,36,9,2025
3999,467,128,2024-04-25,1,3,17,4,2024
4000,450,199,2024-04-26,2,4,17,4,2024
4001,177,161,2026-02-08,2,6,6,2,2026
4002,398,107,2025-01-08,4,2,2,1,2025
4003,237,173,2025-03-18,1,1,12,3,2025
4004,156,85,2024-12-04,1,2,49,12,2024
4005,225,32,2024-07-06,1,5,27,7,2024
4006,92,47,2024-05-07,1,1,19,5,2024
4007,307,187,2024-04-27,1,5,17,4,2024
4008,52,190,2024-07-12,4,4,28,7,2024
4009,326,140,2024-07-10,1,2,28,7,2024
4010,51,200,2024-08-16,2,4,33,8,2024
4011,179,145,2025-08-23,1,5,34,8,2025
4012,487,19,2025-05-05,4,0,19,5,2025
4013,447,77,2025-11-12,3,2,46,11,2025
4014,182,113,2024-12-11,2,2,50,12,2024
4015,433,40,2025-02-10,1,0,7,2,2025
4016,289,88,2024-08-25,3,6,34,8,2024
4017,241,181,2025-07-21,4,0,30,7,2025
4018,269,28,2024-03-30,4,5,13,3,2024
4019,160,51,2024-11-09,3,5,45,11,2024
4020,292,66,2025-01-07,1,1,2,1,2025
4021,267,8,2025-03-25,4,1,13,3,2025
4022,442,152,2024-04-18,3,3,16,4,2024
4023,418,1,2025-11-06,4,3,45,11,2025
4024,198,72,2024-03-17,2,6,11,3,2024
4025,60,55,2025-12-07,3,6,49,12,2025
4026,484,79,2025-12-13,3,5,50,12,2025
4027,203,113,2024-08-14,2,2,33,8,2024
4028,456,45,2026-03-04,1,2,10,3,2026
4029,164,68,2026-02-24,2,1,9,2,2026
4030,458,100,2026-02-22,3,6,8,2,2026
4031,176,47,2025-07-30,4,2,31,7,2025
4032,77,156,2025-12-09,4,1,50,12,2025
4033,208,76,2024-05-29,3,2,22,5,2024
4034,16,160,2024-07-05,3,4,27,7,2024
4035,10,15,2026-01-16,2,4,3,1,2026
4036,432,168,2024-06-30,3,6,26,6,2024
4037,211,110,2024-11-28,4,3,48,11,2024
4038,338,141,2025-01-06,3,0,2,1,2025
4039,431,193,2025-11-02,3,6,44,11,2025
4040,155,69,2024-03-23,4,5,12,3,2024
4041,280,183,2024-06-30,4,6,26,6,2024
4042,256,104,2026-02-06,1,4,6,2,2026
4043,424,191,2024-10-28,4,0,44,10,2024
4044,80,34,2024-04-29,3,0,18,4,2024
4045,387,50,2026-02-11,3,2,7,2,2026
4046,19,131,2024-07-26,3,4,30,7,2024
4047,318,152,2024-04-30,1,1,18,4,2024
4048,343,1,2025-05-12,1,0,20,5,2025
4049,486,200,2024-09-09,1,0,37,9,2024
4050,33,13,2026-03-06,2,4,10,3,2026
4051,119,186,2025-10-20,3,0,43,10,2025
4052,440,134,2025-09-04,4,3,36,9,2025
4053,156,130,2025-02-26,4,2,9,2,2025
4054,63,172,2025-10-09,1,3,41,10,2025
4055,284,58,2024-10-24,4,3,43,10,2024
4056,212,70,2026-02-19,4,3,8,2,2026
4057,451,29,2025-06-11,4,2,24,6,2025
4058,6,168,2024-11-11,1,0,46,11,2024
4059,393,181,2025-02-27,1,3,9,2,2025
4060,455,177,2024-05-08,2,2,19,5,2024
4061,497,189,2024-05-06,3,0,19,5,2024
4062,147,41,2025-12-30,4,1,1,12,2025
4063,46,189,2024-12-13,3,4,50,12,2024
4064,275,75,2024-07-19,1,4,29,7,2024
4065,76,55,2024-05-28,2,1,22,5,2024
4066,491,139,2025-07-02,2,2,27,7,2025
4067,223,96,2024-08-24,1,5,34,8,2024
4068,443,43,2026-03-08,3,6,10,3,2026
4069,19,61,2024-04-12,4,4,15,4,2024
4070,480,18,2024-03-29,3,4,13,3,2024
4071,381,56,2024-09-16,2,0,38,9,2024
4072,79,121,2024-05-28,3,1,22,5,2024
4073,110,65,2025-03-11,4,1,11,3,2025
4074,68,127,2024-07-03,1,2,27,7,2024
4075,147,190,2024-03-21,3,3,12,3,2024
4076,280,147,2025-12-04,1,3,49,12,2025
4077,252,160,2025-08-09,2,5,32,8,2025
4078,211,73,2025-12-14,4,6,50,12,2025
4079,287,69,2024-03-16,2,5,11,3,2024
4080,97,139,2025-10-13,3,0,42,10,2025
4081,356,127,2024-11-26,3,1,48,11,2024
4082,38,191,2025-11-13,2,3,46,11,2025
4083,28,156,2025-03-18,3,1,12,3,2025
4084,141,29,2026-02-22,3,6,8,2,2026
4085,213,143,2024-08-02,3,4,31,8,2024
4086,20,182,2024-03-24,1,6,12,3,2024
4087,223,147,2025-02-20,3,3,8,2,2025
4088,414,78,2025-11-10,1,0,46,11,2025
4089,429,150,2025-04-26,1,5,17,4,2025
4090,252,13,2025-05-03,1,5,18,5,2025
4091,284,138,2024-12-12,4,3,50,12,2024
4092,389,174,2025-05-09,1,4,19,5,2025
4093,354,55,2024-11-24,4,6,47,11,2024
4094,268,60,2025-12-16,1,1,51,12,2025
4095,296,89,2024-07-31,2,2,31,7,2024
4096,439,66,2024-10-10,3,3,41,10,2024
4097,491,111,2025-07-12,4,5,28,7,2025
4098,368,33,2025-05-20,2,1,21,5,2025
4099,468,69,2024-04-04,3,3,14,4,2024
4100,251,33,2024-11-06,1,2,45,11,2024
4101,130,186,2025-04-29,3,1,18,4,2025
4102,329,102,2024-11-12,3,1,46,11,2024
4103,132,182,2024-12-20,4,4,51,12,2024
4104,372,172,2025-10-26,1,6,43,10,2025
4105,458,94,2025-03-04,2,1,10,3,2025
4106,171,74,2026-01-20,2,1,4,1,2026
4107,103,155,2024-06-02,3,6,22,6,2024
4108,253,144,2024-11-14,2,3,46,11,2024
4109,5,62,2026-01-21,3,2,4,1,2026
4110,442,37,2026-01-02,1,4,1,1,2026
4111,27,8,2025-04-19,1,5,16,4,2025
4112,377,76,2024-12-11,3,2,50,12,2024
4113,187,103,2026-01-07,4,2,2,1,2026
4114,91,129,2026-01-20,4,1,4,1,2026
4115,448,99,2025-08-27,2,2,35,8,2025
4116,108,147,2025-10-07,1,1,41,10,2025
4117,363,110,2025-11-23,4,6,47,11,2025
4118,189,75,2025-08-25,1,0,35,8,2025
4119,247,160,2025-02-20,4,3,8,2,2025
4120,320,169,2025-03-18,1,1,12,3,2025
4121,244,72,2025-01-30,2,3,5,1,2025
4122,84,134,2024-07-27,1,5,30,7,2024
4123,437,170,2024-05-24,1,4,21,5,2024
4124,149,196,2024-07-12,1,4,28,7,2024
4125,446,88,2025-04-07,4,0,15,4,2025
4126,491,55,2025-02-26,3,2,9,2,2025
4127,370,71,2025-10-21,4,1,43,10,2025
4128,494,86,2025-07-28,4,0,31,7,2025
4129,195,96,2025-11-07,3,4,45,11,2025
4130,174,32,2024-07-15,1,0,29,7,2024
4131,117,56,2024-12-28,1,5,52,12,2024
4132,484,125,2024-05-12,3,6,19,5,2024
4133,173,150,2024-06-28,1,4,26,6,2024
4134,395,195,2025-02-04,3,1,6,2,2025
4135,350,80,2025-01-06,4,0,2,1,2025
4136,206,138,2025-05-31,2,5,22,5,2025
4137,427,16,2026-01-28,2,2,5,1,2026
4138,459,58,2025-11-12,3,2,46,11,2025
4139,65,152,2025-07-11,4,4,28,7,2025
4140,168,57,2026-01-14,2,2,3,1,2026
4141,403,166,2025-06-11,3,2,24,6,2025
4142,31,24,2024-11-04,1,0,45,11,2024
4143,498,145,2025-06-26,1,3,26,6,2025
4144,432,77,2024-03-24,4,6,12,3,2024
4145,484,111,2025-01-11,1,5,2,1,2025
4146,418,190,2025-08-22,4,4,34,8,2025
4147,139,120,2025-09-22,3,0,39,9,2025
4148,448,95,2024-06-07,4,4,23,6,2024
4149,400,177,2024-11-11,2,0,46,11,2024
4150,444,49,2024-10-27,1,6,43,10,2024
4151,420,46,2024-06-02,2,6,22,6,2024
4152,32,62,2025-03-19,1,2,12,3,2025
4153,364,69,2025-07-03,4,3,27,7,2025
4154,431,162,2025-12-03,1,2,49,12,2025
4155,387,62,2026-01-29,4,3,5,1,2026
4156,60,176,2024-08-28,3,2,35,8,2024
4157,181,49,2024-11-12,3,1,46,11,2024
4158,234,189,2024-12-29,3,6,52,12,2024
4159,280,74,2025-06-10,3,1,24,6,2025
4160,345,12,2025-05-16,3,4,20,5,2025
4161,280,116,2025-08-07,2,3,32,8,2025
4162,192,70,2024-10-09,1,2,41,10,2024
4163,460,32,2025-04-03,3,3,14,4,2025
4164,303,196,2024-10-25,1,4,43,10,2024
4165,65,131,2024-07-15,2,0,29,7,2024
4166,47,135,2024-06-09,4,6,23,6,2024
4167,369,182,2024-04-21,4,6,16,4,2024
4168,267,79,2026-02-10,2,1,7,2,2026
4169,277,39,2025-02-11,2,1,7,2,2025
4170,446,174,2024-12-30,2,0,1,12,2024
4171,3,133,2025-10-21,4,1,43,10,2025
4172,351,48,2025-04-09,1,2,15,4,2025
4173,214,56,2024-08-26,2,0,35,8,2024
4174,21,92,2024-05-02,1,3,18,5,2024
4175,264,165,2024-10-21,2,0,43,10,2024
4176,216,184,2025-09-11,2,3,37,9,2025
4177,355,158,2024-11-10,4,6,45,11,2024
4178,328,25,2025-10-25,4,5,43,10,2025
4179,449,127,2025-05-13,3,1,20,5,2025
4180,213,133,2025-09-06,3,5,36,9,2025
4181,335,186,2025-07-04,4,4,27,7,2025
4182,137,109,2024-05-31,3,4,22,5,2024
4183,323,135,2024-11-04,3,0,45,11,2024
4184,366,22,2025-08-09,4,5,32,8,2025
4185,348,87,2025-01-04,1,5,1,1,2025
4186,284,200,2024-04-10,1,2,15,4,2024
4187,263,7,2025-10-26,3,6,43,10,2025
4188,308,186,2025-08-20,1,2,34,8,2025
4189,47,195,2025-03-09,2,6,10,3,2025
4190,393,151,2024-05-23,2,3,21,5,2024
4191,155,1,2024-05-05,1,6,18,5,2024
4192,415,177,2025-06-24,1,1,26,6,2025
4193,99,15,2024-08-26,3,0,35,8,2024
4194,13,121,2024-09-04,2,2,36,9,2024
4195,350,151,2025-06-20,1,4,25,6,2025
4196,83,136,2024-08-11,2,6,32,8,2024
4197,207,124,2024-04-02,4,1,14,4,2024
4198,9,26,2024-09-04,4,2,36,9,2024
4199,286,143,2024-12-28,2,5,52,12,2024
4200,224,178,2025-06-07,1,5,23,6,2025
4201,110,126,2025-11-19,3,2,47,11,2025
4202,383,108,2024-04-13,3,5,15,4,2024
4203,267,124,2024-12-28,3,5,52,12,2024
4204,273,19,2024-12-19,4,3,51,12,2024
4205,146,12,2025-05-13,1,1,20,5,2025
4206,312,18,2024-06-02,2,6,22,6,2024
4207,454,166,2025-09-10,2,2,37,9,2025
4208,234,117,2025-11-02,3,6,44,11,2025
4209,380,38,2024-09-15,2,6,37,9,2024
4210,207,176,2025-11-17,3,0,47,11,2025
4211,170,105,2024-04-13,1,5,15,4,2024
4212,294,118,2025-02-25,2,1,9,2,2025
4213,211,140,2024-08-27,4,1,35,8,2024
4214,368,67,2024-03-23,4,5,12,3,2024
4215,104,195,2025-05-20,2,1,21,5,2025
4216,284,17,2024-12-14,4,5,50,12,2024
4217,366,9,2024-04-21,3,6,16,4,2024
4218,6,31,2024-06-22,1,5,25,6,2024
4219,103,34,2024-06-09,3,6,23,6,2024
4220,299,158,2025-06-12,4,3,24,6,2025
4221,359,43,2024-11-09,1,5,45,11,2024
4222,363,166,2026-01-07,2,2,2,1,2026
4223,346,61,2025-01-31,3,4,5,1,2025
4224,233,52,2026-01-26,4,0,5,1,2026
4225,142,77,2024-06-26,4,2,26,6,2024
4226,356,200,2025-03-28,4,4,13,3,2025
4227,423,136,2024-12-02,2,0,49,12,2024
4228,97,102,2025-07-17,3,3,29,7,2025
4229,392,117,2025-10-26,3,6,43,10,2025
4230,253,159,2024-06-02,2,6,22,6,2024
4231,9,161,2025-08-05,4,1,32,8,2025
4232,364,155,2025-11-09,1,6,45,11,2025
4233,237,158,2025-05-31,4,5,22,5,2025
4234,302,14,2024-04-11,4,3,15,4,2024
4235,475,110,2025-10-29,1,2,44,10,2025
4236,81,97,2024-03-13,1,2,11,3,2024
4237,99,25,2025-06-26,1,3,26,6,2025
4238,202,95,2025-08-09,3,5,32,8,2025
4239,426,25,2026-01-16,3,4,3,1,2026
4240,118,92,2024-03-31,2,6,13,3,2024
4241,130,78,2024-10-22,1,1,43,10,2024
4242,239,5,2025-09-03,2,2,36,9,2025
4243,27,171,2024-12-24,3,1,52,12,2024
4244,221,26,2025-08-06,2,2,32,8,2025
4245,41,178,2025-11-20,1,3,47,11,2025
4246,455,163,2024-07-06,4,5,27,7,2024
4247,253,179,2025-09-14,3,6,37,9,2025
4248,2,76,2025-02-10,2,0,7,2,2025
4249,140,157,2024-03-25,1,0,13,3,2024
4250,389,168,2024-06-11,4,1,24,6,2024
4251,349,170,2024-07-12,4,4,28,7,2024
4252,328,151,2024-10-10,1,3,41,10,2024
4253,372,179,2025-11-11,3,1,46,11,2025
4254,189,82,2025-10-07,1,1,41,10,2025
4255,18,139,2024-11-11,1,0,46,11,2024
4256,225,155,2025-12-17,2,2,51,12,2025
4257,190,59,2025-01-03,4,4,1,1,2025
4258,282,69,2024-03-10,3,6,10,3,2024
4259,203,47,2025-08-29,4,4,35,8,2025
4260,146,192,2025-10-29,4,2,44,10,2025
4261,170,161,2025-05-30,4,4,22,5,2025
4262,251,17,2025-06-23,1,0,26,6,2025
4263,40,53,2024-09-24,1,1,39,9,2024
4264,411,56,2024-09-21,2,5,38,9,2024
4265,147,101,2025-12-19,2,4,51,12,2025
4266,498,162,2025-03-27,2,3,13,3,2025
4267,252,135,2024-10-17,3,3,42,10,2024
4268,31,110,2024-06-10,4,0,24,6,2024
4269,413,52,2024-08-27,2,1,35,8,2024
4270,137,125,2025-12-01,1,0,49,12,2025
4271,349,119,2024-12-22,3,6,51,12,2024
4272,91,3,2025-11-24,4,0,48,11,2025
4273,273,3,2025-03-22,4,5,12,3,2025
4274,171,76,2025-05-06,3,1,19,5,2025
4275,295,78,2024-10-23,2,2,43,10,2024
4276,35,121,2025-10-30,4,3,44,10,2025
4277,329,27,2025-10-08,1,2,41,10,2025
4278,180,180,2024-07-28,4,6,30,7,2024
4279,490,82,2024-10-23,4,2,43,10,2024
4280,51,69,2025-08-31,2,6,35,8,2025
4281,55,63,2024-04-18,3,3,16,4,2024
4282,253,89,2025-02-27,1,3,9,2,2025
4283,114,80,2025-05-18,4,6,20,5,2025
4284,51,181,2024-07-21,4,6,29,7,2024
4285,489,73,2024-11-27,4,2,48,11,2024
4286,482,147,2025-03-10,3,0,11,3,2025
4287,429,196,2024-07-12,1,4,28,7,2024
4288,250,124,2025-01-01,2,2,1,1,2025
4289,80,65,2025-10-20,2,0,43,10,2025
4290,139,73,2024-09-08,2,6,36,9,2024
4291,317,161,2025-02-27,3,3,9,2,2025
4292,458,167,2025-07-09,2,2,28,7,2025
4293,449,89,2024-04-07,3,6,14,4,2024
4294,408,45,2024-10-30,3,2,44,10,2024
4295,8,53,2025-08-11,4,0,33,8,2025
4296,157,57,2024-04-17,1,2,16,4,2024
4297,1,180,2025-11-04,1,1,45,11,2025
4298,184,172,2025-06-06,2,4,23,6,2025
4299,108,76,2025-04-18,2,4,16,4,2025
4300,420,196,2025-06-17,3,1,25,6,2025
4301,449,178,2025-08-22,3,4,34,8,2025
4302,471,58,2025-06-21,3,5,25,6,2025
4303,278,62,2025-04-15,4,1,16,4,2025
4304,235,168,2024-10-02,3,2,40,10,2024
4305,182,7,2024-12-22,2,6,51,12,2024
4306,258,185,2024-08-24,2,5,34,8,2024
4307,289,161,2025-08-26,3,1,35,8,2025
4308,495,144,2024-03-16,1,5,11,3,2024
4309,449,69,2024-06-19,4,2,25,6,2024
4310,255,70,2024-03-29,4,4,13,3,2024
4311,22,73,2026-02-25,3,2,9,2,2026
4312,225,52,2024-07-28,2,6,30,7,2024
4313,336,193,2025-01-26,2,6,4,1,2025
4314,293,96,2026-02-17,3,1,8,2,2026
4315,388,10,2024-08-06,1,1,32,8,2024
4316,138,78,2025-02-24,1,0,9,2,2025
4317,257,59,2024-07-02,2,1,27,7,2024
4318,380,175,2024-12-08,2,6,49,12,2024
4319,169,28,2025-11-05,4,2,45,11,2025
4320,145,57,2025-01-22,1,2,4,1,2025
4321,403,24,2024-11-11,4,0,46,11,2024
4322,8,189,2024-09-01,4,6,35,9,2024
4323,7,9,2025-05-31,1,5,22,5,2025
4324,406,52,2025-05-16,2,4,20,5,2025
4325,22,104,2025-10-04,4,5,40,10,2025
4326,428,120,2025-08-30,2,5,35,8,2025
4327,237,88,2024-11-05,1,1,45,11,2024
4328,382,31,2024-11-18,1,0,47,11,2024
4329,459,62,2024-07-19,3,4,29,7,2024
4330,77,61,2024-04-17,2,2,16,4,2024
4331,129,115,2024-03-22,3,4,12,3,2024
4332,330,167,2025-08-13,4,2,33,8,2025
4333,175,122,2026-03-02,1,0,10,3,2026
4334,40,105,2026-02-27,3,4,9,2,2026
4335,400,90,2025-01-28,1,1,5,1,2025
4336,248,166,2026-02-15,1,6,7,2,2026
4337,262,174,2025-09-09,4,1,37,9,2025
4338,171,70,2025-07-21,2,0,30,7,2025
4339,64,72,2024-07-26,4,4,30,7,2024
4340,21,138,2025-09-07,1,6,36,9,2025
4341,212,49,2024-09-19,3,3,38,9,2024
4342,328,55,2024-07-04,4,3,27,7,2024
4343,358,136,2025-08-20,2,2,34,8,2025
4344,352,157,2024-06-29,2,5,26,6,2024
4345,305,138,2025-04-21,2,0,17,4,2025
4346,470,186,2024-10-26,1,5,43,10,2024
4347,167,122,2024-11-11,1,0,46,11,2024
4348,314,159,2025-06-19,1,3,25,6,2025
4349,276,172,2024-09-12,4,3,37,9,2024
4350,453,78,2025-05-12,4,0,20,5,2025
4351,141,171,2025-02-22,3,5,8,2,2025
4352,340,165,2025-05-01,4,3,18,5,2025
4353,288,151,2024-04-30,1,1,18,4,2024
4354,371,180,2024-06-17,4,0,25,6,2024
