product_id,order_date,day_of_week,month,total_daily_quantity
116,2024-06-30,6,6,2
116,2024-08-19,0,8,4
116,2024-09-03,1,9,3
116,2024-09-06,4,9,3
116,2024-09-11,2,9,4
116,2024-11-12,1,11,1
116,2024-11-30,5,11,3
116,2024-12-26,3,12,4
116,2024-12-28,5,12,4
116,2025-04-02,2,4,2
116,2025-05-28,2,5,1
116,2025-08-07,3,8,5
116,2025-09-26,4,9,2
116,2025-11-21,4,11,4
116,2025-12-04,3,12,4
116,2025-12-07,6,12,3
116,2025-12-15,0,12,2
116,2026-01-12,0,1,2
116,2026-02-20,4,2,1
116,2026-03-10,1,3,4
117,2024-03-26,1,3,3
117,2024-04-03,2,4,3
117,2024-06-22,5,6,1
117,2024-06-25,1,6,1
117,2024-08-07,2,8,3
117,2024-08-26,0,8,4
117,2024-09-08,6,9,3
117,2024-10-15,1,10,2
117,2024-11-02,5,11,1
117,2024-12-07,5,12,3
117,2024-12-19,3,12,3
117,2025-02-01,5,2,1
117,2025-03-22,5,3,4
117,2025-07-25,4,7,1
117,2025-10-01,2,10,4
117,2025-10-26,6,10,3
117,2025-11-02,6,11,3
117,2025-11-19,2,11,3
117,2025-12-13,5,12,1
117,2026-01-11,6,1,4
117,2026-02-16,0,2,3
118,2024-04-09,1,4,4
118,2024-05-06,0,5,1
118,2024-06-09,6,6,4
118,2024-06-12,2,6,3
118,2024-06-15,5,6,2
118,2024-06-25,1,6,2
118,2024-09-15,6,9,2
118,2024-10-13,6,10,3
118,2024-11-07,3,11,4
118,2024-12-08,6,12,4
118,2024-12-29,6,12,2
118,2025-02-25,1,2,2
118,2025-03-14,4,3,4
118,2025-06-13,4,6,3
118,2025-07-07,0,7,2
118,2025-08-19,1,8,4
118,2025-09-13,5,9,3
118,2025-09-21,6,9,1
118,2025-11-12,2,11,1
118,2025-11-13,3,11,1
118,2026-02-01,6,2,1
118,2026-02-05,3,2,3
119,2024-03-31,6,3,3
119,2024-04-28,6,4,4
119,2024-05-26,6,5,1
119,2024-06-16,6,6,1
119,2024-06-20,3,6,1
119,2024-06-22,5,6,4
119,2024-07-03,2,7,3
119,2024-08-23,4,8,1
119,2024-09-28,5,9,2
119,2024-12-22,6,12,3
119,2024-12-27,4,12,3
119,2024-12-30,0,12,5
119,2025-02-26,2,2,3
119,2025-02-28,4,2,1
119,2025-03-25,1,3,1
119,2025-05-27,1,5,4
119,2025-06-15,6,6,1
119,2025-08-21,3,8,2
119,2025-08-28,3,8,1
119,2025-11-15,5,11,3
119,2025-12-18,3,12,2
119,2026-02-04,2,2,3
120,2024-03-10,6,3,3
120,2024-05-20,0,5,1
120,2024-05-27,0,5,4
120,2024-09-16,0,9,3
120,2024-11-02,5,11,3
120,2024-11-24,6,11,3
120,2025-02-02,6,2,4
120,2025-02-14,4,2,2
120,2025-05-14,2,5,3
120,2025-06-04,2,6,2
120,2025-07-15,1,7,2
120,2025-08-30,5,8,2
120,2025-09-22,0,9,3
120,2025-12-03,2,12,1
121,2024-03-15,4,3,4
121,2024-05-28,1,5,3
121,2024-06-26,2,6,3
121,2024-06-27,3,6,2
121,2024-07-08,0,7,3
121,2024-07-12,4,7,3
121,2024-07-29,0,7,2
121,2024-08-16,4,8,1
121,2024-09-04,2,9,2
121,2024-10-26,5,10,2
121,2024-12-11,2,12,4
121,2025-02-17,0,2,3
121,2025-04-03,3,4,4
121,2025-06-03,1,6,3
121,2025-07-13,6,7,4
121,2025-07-26,5,7,1
121,2025-09-13,5,9,3
121,2025-09-25,3,9,2
121,2025-10-02,3,10,1
121,2025-10-30,3,10,4
121,2026-02-09,0,2,3
121,2026-02-16,0,2,1
121,2026-02-28,5,2,2
121,2026-03-05,3,3,4
122,2024-03-31,6,3,3
122,2024-08-01,3,8,2
122,2024-10-08,1,10,1
122,2024-10-13,6,10,3
122,2024-10-24,3,10,3
122,2024-11-11,0,11,1
122,2024-12-18,2,12,3
122,2024-12-28,5,12,3
122,2025-01-03,4,1,2
122,2025-01-22,2,1,2
122,2025-04-18,4,4,2
122,2025-04-22,1,4,4
122,2025-05-19,0,5,4
122,2025-06-18,2,6,2
122,2025-06-25,2,6,1
122,2025-07-02,2,7,1
122,2025-07-08,1,7,4
122,2025-07-27,6,7,3
122,2025-08-02,5,8,1
122,2025-09-22,0,9,3
122,2025-11-05,2,11,3
122,2026-02-17,1,2,1
122,2026-03-02,0,3,1
123,2024-03-10,6,3,3
123,2024-05-28,1,5,1
123,2024-06-21,4,6,3
123,2024-08-12,0,8,2
123,2024-09-12,3,9,2
123,2024-09-26,3,9,4
123,2024-11-11,0,11,1
123,2024-12-30,0,12,2
123,2025-01-06,0,1,2
123,2025-01-30,3,1,2
123,2025-03-05,2,3,2
123,2025-03-09,6,3,4
123,2025-03-22,5,3,3
123,2025-05-20,1,5,4
123,2025-06-08,6,6,1
123,2025-07-12,5,7,4
123,2025-08-19,1,8,4
123,2025-08-29,4,8,4
123,2025-09-15,0,9,1
123,2025-09-28,6,9,2
123,2025-11-13,3,11,4
123,2025-12-10,2,12,1
123,2025-12-11,3,12,4
123,2025-12-14,6,12,3
123,2026-01-11,6,1,1
123,2026-03-04,2,3,1
124,2024-03-12,1,3,1
124,2024-03-20,2,3,3
124,2024-04-02,1,4,4
124,2024-04-25,3,4,4
124,2024-05-09,3,5,1
124,2024-06-04,1,6,3
124,2024-12-28,5,12,3
124,2025-01-01,2,1,2
124,2025-03-03,0,3,3
124,2025-03-26,2,3,1
124,2025-06-19,3,6,4
124,2025-07-02,2,7,4
124,2025-07-29,1,7,2
124,2025-09-09,1,9,4
124,2025-10-21,1,10,3
124,2025-10-29,2,10,1
125,2024-03-11,0,3,4
125,2024-03-14,3,3,1
125,2024-03-27,2,3,3
125,2024-05-12,6,5,3
125,2024-07-16,1,7,4
125,2024-07-22,0,7,1
125,2024-08-25,6,8,1
125,2024-10-31,3,10,1
125,2024-12-26,3,12,1
125,2025-01-06,0,1,2
125,2025-03-09,6,3,1
125,2025-03-24,0,3,1
125,2025-05-17,5,5,1
125,2025-06-13,4,6,4
125,2025-07-07,0,7,1
125,2025-07-10,3,7,1
125,2025-08-20,2,8,4
125,2025-10-28,1,10,1
125,2025-12-01,0,12,1
125,2025-12-12,4,12,4
125,2025-12-17,2,12,3
125,2026-01-01,3,1,2
125,2026-03-04,2,3,1
125,2026-03-07,5,3,4
126,2024-03-20,2,3,1
126,2024-07-04,3,7,4
126,2024-08-04,6,8,2
126,2024-09-14,5,9,7
126,2024-09-22,6,9,4
126,2024-09-24,1,9,1
126,2024-10-15,1,10,2
126,2024-11-17,6,11,4
126,2024-11-19,1,11,1
126,2025-04-25,4,4,3
126,2025-05-31,5,5,1
126,2025-08-16,5,8,3
126,2025-08-28,3,8,3
126,2025-10-03,4,10,2
126,2025-10-30,3,10,4
126,2025-11-03,0,11,2
126,2025-11-19,2,11,3
126,2025-12-03,2,12,4
126,2025-12-21,6,12,4
126,2026-01-14,2,1,3
127,2024-05-12,6,5,3
127,2024-07-03,2,7,1
127,2024-07-23,1,7,3
127,2024-08-14,2,8,3
127,2024-09-04,2,9,2
127,2024-10-02,2,10,3
127,2024-10-11,4,10,3
127,2024-11-26,1,11,3
127,2024-12-12,3,12,1
127,2024-12-14,5,12,4
127,2025-01-30,3,1,1
127,2025-04-14,0,4,4
127,2025-05-13,1,5,3
127,2025-05-22,3,5,1
127,2025-06-14,5,6,3
127,2025-07-05,5,7,3
127,2025-07-29,1,7,3
127,2025-08-13,2,8,3
127,2025-08-15,4,8,2
127,2025-08-21,3,8,3
127,2025-10-24,4,10,4
127,2025-11-08,5,11,3
127,2025-12-25,3,12,3
127,2026-01-19,0,1,1
127,2026-01-20,1,1,4
127,2026-02-22,6,2,4
127,2026-03-08,6,3,1
128,2024-04-25,3,4,1
128,2024-05-09,3,5,4
128,2024-07-08,0,7,1
128,2024-07-25,3,7,2
128,2024-09-03,1,9,4
128,2024-09-09,0,9,4
128,2024-09-14,5,9,2
128,2024-10-04,4,10,1
128,2025-02-06,3,2,1
128,2025-04-19,5,4,4
128,2025-06-01,6,6,3
128,2025-06-10,1,6,2
128,2025-06-11,2,6,4
128,2025-06-30,0,6,3
128,2025-08-06,2,8,3
128,2025-08-24,6,8,1
128,2025-09-22,0,9,1
128,2025-09-26,4,9,4
128,2025-12-22,0,12,2
129,2024-03-31,6,3,2
129,2024-04-01,0,4,4
129,2024-04-29,0,4,3
129,2024-05-11,5,5,4
129,2024-05-30,3,5,4
129,2024-06-07,4,6,4
129,2024-06-21,4,6,3
129,2024-06-23,6,6,3
129,2024-07-20,5,7,4
129,2024-07-24,2,7,3
129,2024-11-01,4,11,4
129,2024-11-30,5,11,4
129,2025-04-02,2,4,1
129,2025-04-03,3,4,1
129,2025-04-24,3,4,4
129,2025-05-16,4,5,3
129,2025-05-19,0,5,3
129,2025-09-05,4,9,2
129,2025-10-01,2,10,1
129,2025-10-08,2,10,4
129,2026-01-20,1,1,4
129,2026-02-24,1,2,4
129,2026-02-26,3,2,1
130,2024-03-12,1,3,3
130,2024-03-18,0,3,3
130,2024-06-11,1,6,4
130,2024-06-19,2,6,1
130,2024-07-05,4,7,2
130,2024-07-17,2,7,2
130,2024-09-27,4,9,4
130,2024-10-20,6,10,2
130,2024-12-18,2,12,2
130,2025-01-14,1,1,3
130,2025-01-27,0,1,3
130,2025-02-26,2,2,4
130,2025-06-01,6,6,4
130,2025-06-29,6,6,2
130,2025-07-14,0,7,4
130,2025-08-08,4,8,1
130,2025-09-19,4,9,4
130,2025-10-15,2,10,1
130,2025-12-01,0,12,2
130,2025-12-06,5,12,3
131,2024-04-20,5,4,4
131,2024-04-26,4,4,4
131,2024-06-10,0,6,1
131,2024-06-16,6,6,2
131,2024-07-13,5,7,3
131,2024-07-15,0,7,2
131,2024-07-26,4,7,3
131,2024-08-07,2,8,1
131,2024-08-13,1,8,3
131,2024-08-29,3,8,4
131,2024-09-13,4,9,2
131,2024-09-28,5,9,2
131,2024-10-29,1,10,4
131,2024-12-10,1,12,1
131,2024-12-29,6,12,3
131,2025-01-25,5,1,3
131,2025-04-11,4,4,3
131,2025-05-26,0,5,4
131,2025-06-01,6,6,1
131,2025-09-13,5,9,2
131,2025-10-15,2,10,3
131,2025-12-04,3,12,1
131,2026-01-30,4,1,4
131,2026-03-05,3,3,2
132,2024-03-27,2,3,4
132,2024-03-29,4,3,3
132,2024-05-12,6,5,4
132,2024-09-17,1,9,1
132,2024-09-22,6,9,3
132,2024-11-27,2,11,4
132,2024-12-22,6,12,1
132,2024-12-25,2,12,3
132,2024-12-28,5,12,4
132,2025-01-08,2,1,2
132,2025-01-13,0,1,2
132,2025-02-04,1,2,4
132,2025-02-06,3,2,4
132,2025-03-27,3,3,1
132,2025-04-06,6,4,4
132,2025-06-24,1,6,1
132,2025-07-03,3,7,3
132,2025-08-09,5,8,1
132,2025-08-16,5,8,1
132,2025-08-17,6,8,1
132,2025-08-18,0,8,1
132,2025-09-23,1,9,3
132,2025-09-28,6,9,3
132,2025-10-27,0,10,2
132,2025-11-22,5,11,3
132,2026-01-13,1,1,3
132,2026-01-22,3,1,1
132,2026-01-25,6,1,4
132,2026-02-21,5,2,2
133,2024-03-28,3,3,1
133,2024-06-02,6,6,4
133,2024-09-08,6,9,3
133,2024-10-11,4,10,5
133,2024-10-23,2,10,2
133,2024-11-10,6,11,1
133,2024-12-16,0,12,1
133,2024-12-18,2,12,4
133,2024-12-21,5,12,1
133,2025-01-19,6,1,1
133,2025-01-23,3,1,3
133,2025-02-11,1,2,4
133,2025-04-29,1,4,2
133,2025-06-04,2,6,4
133,2025-06-27,4,6,1
133,2025-07-13,6,7,2
133,2025-09-06,5,9,3
133,2025-10-21,1,10,4
133,2025-11-04,1,11,4
133,2025-12-05,4,12,3
133,2025-12-17,2,12,1
133,2026-01-18,6,1,4
133,2026-03-04,2,3,4
133,2026-03-10,1,3,2
134,2024-04-01,0,4,3
134,2024-04-04,3,4,4
134,2024-04-13,5,4,4
134,2024-04-22,0,4,2
134,2024-07-27,5,7,1
134,2024-07-28,6,7,4
134,2024-08-11,6,8,3
134,2024-08-18,6,8,4
134,2024-09-30,0,9,1
134,2024-11-10,6,11,1
134,2024-12-21,5,12,3
134,2025-01-17,4,1,4
134,2025-03-24,0,3,4
134,2025-04-01,1,4,4
134,2025-05-01,3,5,2
134,2025-05-02,4,5,1
134,2025-05-08,3,5,4
134,2025-06-11,2,6,3
134,2025-09-04,3,9,4
134,2025-09-08,0,9,4
134,2025-09-30,1,9,3
134,2025-10-18,5,10,1
134,2025-11-12,2,11,2
134,2025-11-21,4,11,2
134,2025-11-26,2,11,3
134,2025-12-09,1,12,1
134,2025-12-26,4,12,1
135,2024-03-26,1,3,1
135,2024-06-09,6,6,4
135,2024-07-02,1,7,3
135,2024-08-22,3,8,4
135,2024-10-17,3,10,3
135,2024-11-04,0,11,3
135,2024-11-08,4,11,1
135,2024-11-29,4,11,2
135,2024-12-08,6,12,3
135,2025-01-19,6,1,4
135,2025-01-23,3,1,4
135,2025-02-14,4,2,4
135,2025-03-30,6,3,4
135,2025-04-05,5,4,3
135,2025-04-20,6,4,3
135,2025-07-12,5,7,4
135,2025-08-17,6,8,3
135,2025-09-07,6,9,4
135,2025-09-11,3,9,2
135,2025-11-26,2,11,3
135,2025-12-18,3,12,2
135,2025-12-28,6,12,2
135,2026-02-03,1,2,3
135,2026-02-05,3,2,1
135,2026-02-14,5,2,1
135,2026-02-21,5,2,4
136,2024-07-14,6,7,2
136,2024-07-31,2,7,3
136,2024-08-11,6,8,2
136,2024-09-02,0,9,3
136,2024-09-15,6,9,4
136,2024-10-15,1,10,1
136,2024-11-13,2,11,2
136,2024-12-02,0,12,2
136,2025-01-24,4,1,1
136,2025-03-08,5,3,2
136,2025-06-16,0,6,2
136,2025-06-24,1,6,2
136,2025-08-20,2,8,2
136,2025-09-06,5,9,1
136,2025-10-06,0,10,2
136,2025-12-17,2,12,1
136,2026-01-11,6,1,2
136,2026-01-30,4,1,3
136,2026-02-04,2,2,1
136,2026-02-12,3,2,3
136,2026-03-06,4,3,1
137,2024-04-11,3,4,4
137,2024-04-27,5,4,2
137,2024-05-22,2,5,1
137,2024-06-15,5,6,1
137,2024-07-25,3,7,4
137,2024-10-01,1,10,4
137,2024-11-06,2,11,1
137,2024-11-14,3,11,4
137,2024-12-16,0,12,2
137,2024-12-30,0,12,4
137,2025-02-06,3,2,3
137,2025-02-21,4,2,3
137,2025-04-03,3,4,3
137,2025-04-12,5,4,1
137,2025-04-14,0,4,3
137,2025-06-17,1,6,3
137,2025-08-04,0,8,4
137,2025-09-17,2,9,1
137,2025-10-17,4,10,1
137,2025-10-21,1,10,4
137,2025-12-06,5,12,1
137,2026-01-04,6,1,2
137,2026-01-08,3,1,1
137,2026-02-01,6,2,4
137,2026-02-25,2,2,1
138,2024-03-10,6,3,1
138,2024-04-09,1,4,1
138,2024-04-13,5,4,2
138,2024-05-02,3,5,2
138,2024-05-21,1,5,2
138,2024-05-30,3,5,3
138,2024-06-11,1,6,2
138,2024-06-22,5,6,1
138,2024-08-03,5,8,2
138,2024-08-16,4,8,2
138,2024-08-19,0,8,2
138,2024-09-03,1,9,2
138,2024-09-22,6,9,3
138,2024-12-12,3,12,4
138,2025-01-10,4,1,1
138,2025-02-01,5,2,4
138,2025-04-21,0,4,2
138,2025-05-10,5,5,3
138,2025-05-31,5,5,2
138,2025-06-05,3,6,2
138,2025-07-29,1,7,6
138,2025-08-25,0,8,3
138,2025-09-07,6,9,1
138,2025-10-12,6,10,1
138,2025-11-16,6,11,4
138,2025-11-22,5,11,4
138,2025-12-08,0,12,4
138,2026-02-28,5,2,4
139,2024-03-13,2,3,1
139,2024-04-03,2,4,1
139,2024-04-06,5,4,2
139,2024-05-04,5,5,4
139,2024-07-02,1,7,3
139,2024-08-26,0,8,2
139,2024-09-08,6,9,4
139,2024-09-09,0,9,2
139,2024-10-29,1,10,1
139,2024-11-11,0,11,1
139,2024-11-13,2,11,3
139,2024-11-18,0,11,1
139,2024-12-09,0,12,1
139,2025-02-03,0,2,4
139,2025-02-26,2,2,1
139,2025-04-17,3,4,1
139,2025-05-24,5,5,1
139,2025-07-02,2,7,2
139,2025-08-09,5,8,4
139,2025-08-24,6,8,4
139,2025-10-13,0,10,3
139,2025-12-13,5,12,2
139,2025-12-30,1,12,4
139,2026-02-10,1,2,1
139,2026-03-07,5,3,1
140,2024-03-17,6,3,4
140,2024-04-02,1,4,1
140,2024-05-12,6,5,3
140,2024-07-09,1,7,1
140,2024-07-10,2,7,1
140,2024-08-26,0,8,3
140,2024-08-27,1,8,4
140,2024-08-29,3,8,1
140,2024-09-11,2,9,4
140,2024-09-16,0,9,2
140,2024-09-21,5,9,1
140,2024-10-09,2,10,1
140,2024-10-16,2,10,1
140,2024-11-12,1,11,1
140,2025-02-11,1,2,4
140,2025-02-25,1,2,3
140,2025-03-11,1,3,3
140,2025-05-05,0,5,1
140,2025-06-09,0,6,3
140,2025-07-06,6,7,3
140,2025-07-12,5,7,2
140,2025-07-20,6,7,1
140,2025-07-30,2,7,1
140,2025-09-02,1,9,2
140,2025-09-18,3,9,3
140,2025-10-27,0,10,4
140,2025-11-02,6,11,4
140,2025-12-17,2,12,2
140,2026-02-05,3,2,3
141,2024-05-11,5,5,1
141,2024-07-13,5,7,4
141,2024-08-06,1,8,4
141,2024-10-04,4,10,1
141,2024-10-15,1,10,2
141,2024-10-16,2,10,2
141,2024-12-02,0,12,4
141,2024-12-12,3,12,3
141,2024-12-14,5,12,1
141,2025-01-06,0,1,3
141,2025-01-07,1,1,3
141,2025-01-10,4,1,4
141,2025-02-08,5,2,4
141,2025-02-26,2,2,4
141,2025-03-01,5,3,2
141,2025-03-18,1,3,3
141,2025-05-14,2,5,3
141,2025-06-28,5,6,3
141,2025-07-02,2,7,3
141,2025-07-16,2,7,2
141,2025-08-24,6,8,1
141,2025-10-16,3,10,2
141,2025-12-14,6,12,2
141,2026-02-28,5,2,2
141,2026-03-09,0,3,2
142,2024-03-19,1,3,1
142,2024-03-23,5,3,3
142,2024-05-12,6,5,4
142,2024-05-18,5,5,4
142,2024-05-29,2,5,2
142,2024-08-09,4,8,1
142,2024-11-21,3,11,2
142,2024-12-16,0,12,2
142,2025-01-31,4,1,2
142,2025-02-04,1,2,2
142,2025-02-06,3,2,4
142,2025-02-10,0,2,2
142,2025-03-28,4,3,2
142,2025-05-06,1,5,3
142,2025-05-18,6,5,2
142,2025-05-19,0,5,1
142,2025-06-19,3,6,1
142,2025-08-15,4,8,1
142,2025-09-12,4,9,4
142,2025-09-28,6,9,1
142,2025-10-12,6,10,4
142,2025-12-05,4,12,1
142,2026-01-20,1,1,2
142,2026-01-21,2,1,4
142,2026-03-05,3,3,4
143,2024-03-24,6,3,3
143,2024-04-19,4,4,4
143,2024-05-06,0,5,4
143,2024-07-13,5,7,2
143,2024-08-02,4,8,3
143,2024-09-07,5,9,4
143,2024-12-26,3,12,2
143,2024-12-28,5,12,2
143,2025-01-26,6,1,3
143,2025-04-02,2,4,1
143,2025-04-22,1,4,3
143,2025-04-24,3,4,4
143,2025-05-08,3,5,3
143,2025-06-20,4,6,2
143,2025-06-23,0,6,4
143,2025-08-05,1,8,4
143,2025-09-03,2,9,3
143,2025-09-06,5,9,4
143,2025-09-10,2,9,3
143,2025-10-16,3,10,4
143,2025-10-29,2,10,4
143,2025-11-16,6,11,1
143,2025-12-03,2,12,4
143,2026-01-31,5,1,4
143,2026-02-17,1,2,1
144,2024-03-16,5,3,1
144,2024-03-22,4,3,1
144,2024-03-23,5,3,3
144,2024-04-08,0,4,1
144,2024-05-14,1,5,1
144,2024-05-21,1,5,3
144,2024-06-09,6,6,1
144,2024-07-04,3,7,1
144,2024-08-04,6,8,2
144,2024-08-15,3,8,1
144,2024-10-07,0,10,3
144,2024-10-20,6,10,2
144,2024-11-09,5,11,1
144,2024-11-14,3,11,2
144,2024-11-15,4,11,1
144,2024-12-19,3,12,3
144,2025-01-15,2,1,1
144,2025-02-19,2,2,4
144,2025-03-05,2,3,3
144,2025-03-07,4,3,3
144,2025-03-09,6,3,3
144,2025-06-08,6,6,3
144,2025-06-14,5,6,1
144,2025-06-25,2,6,1
144,2025-06-29,6,6,2
144,2025-08-27,2,8,2
144,2025-09-18,3,9,1
144,2025-11-24,0,11,3
144,2026-01-04,6,1,1
144,2026-01-09,4,1,2
144,2026-01-14,2,1,2
144,2026-01-23,4,1,3
144,2026-01-24,5,1,2
144,2026-01-28,2,1,2
144,2026-03-01,6,3,2
144,2026-03-07,5,3,1
145,2024-03-12,1,3,4
145,2024-06-04,1,6,1
145,2024-06-23,6,6,3
145,2024-07-02,1,7,1
145,2024-07-09,1,7,3
145,2024-08-01,3,8,3
145,2024-11-01,4,11,3
145,2024-11-16,5,11,2
145,2024-11-18,0,11,2
145,2024-11-29,4,11,3
145,2024-12-06,4,12,3
145,2024-12-15,6,12,4
145,2024-12-24,1,12,4
145,2024-12-25,2,12,1
145,2025-03-05,2,3,2
145,2025-04-05,5,4,4
145,2025-04-10,3,4,1
145,2025-04-11,4,4,1
145,2025-05-29,3,5,4
145,2025-05-31,5,5,3
145,2025-06-26,3,6,1
145,2025-08-07,3,8,4
145,2025-08-23,5,8,1
145,2025-09-21,6,9,4
145,2025-11-01,5,11,2
145,2025-12-02,1,12,3
145,2025-12-07,6,12,4
145,2025-12-31,2,12,2
146,2024-06-21,4,6,2
146,2024-07-22,0,7,1
146,2024-08-04,6,8,2
146,2024-08-20,1,8,2
146,2024-09-26,3,9,3
146,2024-10-11,4,10,3
146,2024-10-16,2,10,1
146,2024-10-24,3,10,1
146,2024-11-19,1,11,4
146,2024-12-05,3,12,4
146,2025-02-15,5,2,4
146,2025-03-13,3,3,4
146,2025-04-23,2,4,2
146,2025-05-09,4,5,3
146,2025-06-11,2,6,4
146,2025-08-23,5,8,2
146,2025-10-30,3,10,1
146,2025-12-12,4,12,4
147,2024-04-06,5,4,4
147,2024-05-07,1,5,2
147,2024-05-10,4,5,2
147,2024-07-22,0,7,2
147,2024-07-30,1,7,3
147,2024-10-15,1,10,3
147,2024-11-01,4,11,3
147,2024-11-10,6,11,4
147,2024-11-22,4,11,3
147,2025-01-04,5,1,2
147,2025-01-13,0,1,1
147,2025-01-29,2,1,4
147,2025-02-20,3,2,3
147,2025-02-26,2,2,3
147,2025-03-06,3,3,1
147,2025-03-10,0,3,3
147,2025-03-16,6,3,3
147,2025-03-24,0,3,2
147,2025-04-29,1,4,1
147,2025-05-11,6,5,4
147,2025-08-22,4,8,1
147,2025-10-07,1,10,1
147,2025-10-09,3,10,4
147,2025-11-29,5,11,4
147,2025-12-04,3,12,1
147,2026-03-02,0,3,1
148,2024-04-08,0,4,1
148,2024-05-24,4,5,1
148,2024-06-10,0,6,1
148,2024-07-31,2,7,2
148,2024-08-09,4,8,1
148,2024-08-17,5,8,3
148,2024-08-31,5,8,4
148,2024-09-11,2,9,1
148,2024-10-09,2,10,4
148,2024-10-25,4,10,2
148,2024-11-07,3,11,4
148,2024-11-25,0,11,2
148,2024-12-05,3,12,2
148,2024-12-10,1,12,4
148,2025-01-05,6,1,2
148,2025-01-21,1,1,4
148,2025-01-24,4,1,2
148,2025-04-10,3,4,2
148,2025-04-17,3,4,4
148,2025-05-04,6,5,5
148,2025-05-15,3,5,1
148,2025-05-17,5,5,1
148,2025-06-10,1,6,2
148,2025-07-06,6,7,1
148,2025-07-20,6,7,3
148,2025-10-30,3,10,3
148,2025-11-11,1,11,1
148,2025-12-25,3,12,2
148,2026-01-06,1,1,2
149,2024-03-28,3,3,3
149,2024-07-21,6,7,4
149,2024-10-08,1,10,3
149,2024-10-17,3,10,3
149,2024-12-15,6,12,2
149,2025-01-07,1,1,4
149,2025-01-10,4,1,1
149,2025-03-01,5,3,1
149,2025-03-03,0,3,1
149,2025-03-11,1,3,3
149,2025-04-22,1,4,1
149,2025-05-16,4,5,3
149,2025-06-06,4,6,2
149,2025-06-22,6,6,5
149,2025-07-07,0,7,3
149,2025-07-26,5,7,1
149,2025-08-30,5,8,1
149,2025-11-16,6,11,3
149,2025-11-19,2,11,3
149,2025-11-22,5,11,2
149,2025-12-18,3,12,4
149,2026-01-29,3,1,3
149,2026-03-09,0,3,4
150,2024-03-29,4,3,3
150,2024-06-28,4,6,1
150,2024-07-09,1,7,2
150,2024-08-07,2,8,4
150,2024-08-17,5,8,1
150,2024-11-28,3,11,2
150,2024-12-21,5,12,2
150,2025-03-19,2,3,3
150,2025-03-30,6,3,3
150,2025-04-26,5,4,1
150,2025-05-11,6,5,2
150,2025-05-24,5,5,2
150,2025-06-18,2,6,4
150,2025-06-21,5,6,2
150,2025-07-01,1,7,4
150,2025-07-19,5,7,3
150,2025-08-01,4,8,6
150,2025-08-05,1,8,4
150,2025-09-20,5,9,3
150,2025-10-13,0,10,4
150,2025-12-27,5,12,1
150,2026-02-15,6,2,2
150,2026-02-17,1,2,1
150,2026-03-03,1,3,4
151,2024-04-30,1,4,1
151,2024-05-16,3,5,3
151,2024-05-23,3,5,2
151,2024-05-29,2,5,2
151,2024-06-10,0,6,1
151,2024-09-07,5,9,2
151,2024-09-24,1,9,3
151,2024-09-25,2,9,1
151,2024-10-10,3,10,1
151,2024-10-17,3,10,8
151,2024-11-29,4,11,2
151,2025-01-11,5,1,2
151,2025-01-25,5,1,2
151,2025-02-27,3,2,1
151,2025-03-28,4,3,4
151,2025-04-24,3,4,1
151,2025-05-21,2,5,2
151,2025-06-06,4,6,1
151,2025-06-20,4,6,1
151,2025-07-03,3,7,1
151,2025-07-05,5,7,2
151,2025-07-29,1,7,1
151,2025-10-19,6,10,2
151,2026-01-29,3,1,3
151,2026-02-03,1,2,1
151,2026-02-14,5,2,1
151,2026-02-24,1,2,3
152,2024-04-18,3,4,3
152,2024-04-30,1,4,1
152,2024-06-05,2,6,3
152,2024-06-08,5,6,3
152,2024-06-20,3,6,2
152,2024-09-08,6,9,1
152,2024-10-13,6,10,3
152,2024-11-13,2,11,3
152,2024-11-17,6,11,2
152,2025-02-14,4,2,3
152,2025-02-15,5,2,4
152,2025-03-22,5,3,2
152,2025-04-26,5,4,4
152,2025-07-11,4,7,4
152,2025-08-02,5,8,4
152,2025-08-26,1,8,4
152,2025-10-17,4,10,2
152,2025-10-29,2,10,2
152,2025-11-30,6,11,2
152,2026-01-03,5,1,4
152,2026-01-13,1,1,1
152,2026-01-31,5,1,1
152,2026-02-24,1,2,2
153,2024-04-25,3,4,2
153,2024-05-08,2,5,2
153,2024-05-12,6,5,4
153,2024-05-21,1,5,2
153,2024-06-22,5,6,2
153,2024-06-26,2,6,3
153,2024-09-06,4,9,1
153,2024-11-06,2,11,4
153,2024-11-08,4,11,4
153,2024-12-02,0,12,2
153,2024-12-28,5,12,2
153,2025-02-27,3,2,4
153,2025-03-05,2,3,2
153,2025-03-26,2,3,4
153,2025-07-25,4,7,3
153,2025-09-22,0,9,2
153,2026-01-19,0,1,4
153,2026-01-26,0,1,4
153,2026-02-22,6,2,1
154,2024-03-15,4,3,4
154,2024-03-25,0,3,1
154,2024-04-10,2,4,3
154,2024-04-20,5,4,4
154,2024-05-17,4,5,1
154,2024-05-22,2,5,4
154,2024-06-05,2,6,1
154,2024-06-26,2,6,2
154,2024-07-11,3,7,2
154,2024-07-26,4,7,2
154,2024-09-01,6,9,2
154,2024-09-17,1,9,3
154,2024-10-03,3,10,4
154,2024-10-08,1,10,3
154,2024-10-14,0,10,3
154,2024-11-29,4,11,1
154,2025-03-03,0,3,2
154,2025-03-15,5,3,4
154,2025-06-25,2,6,1
154,2025-07-04,4,7,3
154,2025-07-27,6,7,2
154,2025-08-30,5,8,2
154,2025-09-11,3,9,3
154,2025-09-26,4,9,1
