order_id,user_id,product_id,order_date,quantity
2682,314,184,2025-02-14,2
2683,360,105,2024-05-25,4
2684,351,169,2025-05-20,4
2685,235,105,2025-04-30,1
2686,120,37,2024-10-22,3
2687,375,125,2025-08-20,2
2688,177,51,2025-10-24,4
2689,382,5,2024-06-12,4
2690,405,137,2024-05-22,1
2691,6,42,2024-12-24,4
2692,185,71,2025-10-22,4
2693,116,15,2024-09-10,3
2694,315,164,2025-03-13,2
2695,309,126,2026-01-14,3
2696,441,67,2024-05-30,4
2697,355,138,2024-05-30,3
2698,42,47,2024-03-23,3
2699,329,188,2025-01-08,3
2700,216,85,2025-08-26,4
2701,183,17,2024-05-08,1
2702,121,74,2025-09-29,2
2703,87,100,2025-03-12,2
2704,183,147,2024-11-10,4
2705,472,148,2025-04-10,2
2706,6,20,2025-04-04,4
2707,119,103,2024-08-11,1
2708,228,123,2025-09-28,2
2709,332,5,2024-07-09,1
2710,357,148,2025-06-10,2
2711,394,167,2025-07-28,3
2712,125,78,2025-08-05,4
2713,96,130,2025-12-06,3
2714,249,133,2024-06-02,4
2715,217,181,2024-07-06,4
2716,243,152,2025-02-14,3
2717,418,64,2025-11-28,3
2718,324,184,2024-07-15,4
2719,276,145,2025-08-07,4
2720,436,144,2024-11-09,1
2721,155,136,2024-09-15,4
2722,2,11,2024-04-18,4
2723,87,133,2026-01-18,4
2724,447,174,2026-02-23,2
2725,328,193,2024-07-25,1
2726,397,95,2025-03-03,4
2727,433,111,2024-06-18,3
2728,182,130,2024-03-12,3
2729,138,158,2026-03-07,4
2730,106,182,2024-05-08,4
2731,401,196,2025-05-29,3
2732,427,29,2024-06-19,3
2733,280,15,2024-04-22,3
2734,352,94,2024-07-22,1
2735,99,200,2025-07-01,3
2736,111,69,2025-05-27,3
2737,254,183,2025-02-13,4
2738,8,191,2025-06-18,3
2739,193,25,2025-07-03,4
2740,494,107,2024-11-20,3
2741,28,6,2024-12-29,2
2742,114,183,2026-02-22,2
2743,357,35,2025-06-07,4
2744,258,101,2026-01-22,2
2745,157,93,2026-01-09,2
2746,45,132,2025-08-16,1
2747,207,158,2024-04-27,4
2748,4,142,2024-11-21,2
2749,139,30,2024-10-16,3
2750,493,72,2025-03-14,1
2751,498,36,2025-04-09,2
2752,256,138,2025-01-10,1
2753,212,115,2025-10-07,2
2754,355,41,2025-06-07,1
2755,5,163,2025-03-17,3
2756,208,94,2024-03-29,4
2757,331,2,2024-07-20,4
2758,43,120,2025-05-14,3
2759,56,17,2025-03-20,3
2760,446,88,2024-09-25,4
2761,63,157,2024-08-01,3
2762,199,174,2024-06-17,1
2763,323,193,2025-07-30,2
2764,380,11,2025-12-30,2
2765,331,87,2024-11-16,1
2766,100,56,2025-05-08,3
2767,270,60,2025-09-13,2
2768,493,122,2025-06-18,2
2769,111,193,2025-01-14,4
2770,312,156,2025-03-09,1
2771,36,131,2024-06-16,2
2772,167,18,2025-07-06,3
2773,10,127,2026-01-20,4
2774,233,189,2025-12-30,3
2775,154,139,2024-11-18,1
2776,495,171,2025-10-30,4
2777,184,81,2025-04-10,4
2778,123,108,2025-12-08,1
2779,95,111,2024-09-11,3
2780,233,14,2024-11-22,1
2781,82,197,2025-01-16,4
2782,456,129,2024-05-30,4
2783,202,127,2025-05-22,1
2784,37,140,2024-10-16,1
2785,355,168,2025-11-05,2
2786,471,138,2024-03-10,1
2787,132,28,2025-07-19,2
2788,55,154,2024-04-10,3
2789,334,184,2024-05-04,2
2790,93,121,2025-06-03,3
2791,94,137,2025-04-12,1
2792,222,62,2024-09-15,3
2793,472,104,2025-12-02,4
2794,408,194,2024-04-09,3
2795,488,32,2025-10-21,4
2796,370,19,2025-01-26,1
2797,390,24,2025-12-29,3
2798,298,71,2025-03-18,3
2799,287,55,2024-12-19,2
2800,158,13,2025-11-17,3
2801,173,155,2024-11-21,4
2802,221,193,2025-10-07,1
2803,402,3,2024-05-21,1
2804,490,12,2025-05-26,1
2805,402,178,2024-12-29,3
2806,343,131,2025-09-13,2
2807,471,32,2024-05-03,1
2808,173,41,2025-09-05,3
2809,190,17,2025-08-21,1
2810,232,84,2025-03-10,4
2811,422,115,2024-04-15,1
2812,463,111,2026-01-06,2
2813,257,16,2025-11-20,2
2814,83,90,2025-01-26,3
2815,220,56,2024-11-18,2
2816,18,127,2025-01-30,1
2817,415,193,2024-08-31,4
2818,159,100,2025-09-13,4
2819,487,19,2025-04-04,1
2820,310,58,2024-05-14,4
2821,196,60,2024-08-12,1
2822,306,139,2024-07-02,3
2823,9,113,2025-01-27,3
2824,6,66,2025-05-20,3
2825,19,46,2026-03-03,3
2826,455,139,2024-10-29,1
2827,204,134,2025-09-30,1
2828,83,186,2025-04-04,3
2829,201,170,2025-02-10,3
2830,308,3,2024-07-21,1
2831,415,161,2025-05-19,2
2832,296,173,2024-09-29,3
2833,497,34,2024-09-23,2
2834,498,3,2025-09-27,1
2835,291,69,2025-11-10,2
2836,305,182,2025-02-10,3
2837,43,19,2025-06-07,4
2838,305,170,2025-08-06,3
2839,229,34,2025-04-22,4
2840,140,3,2024-09-11,4
2841,330,1,2025-08-25,4
2842,145,48,2025-03-11,1
2843,337,62,2025-09-04,3
2844,161,189,2025-11-15,4
2845,414,45,2025-01-10,2
2846,445,123,2025-03-09,4
2847,292,12,2024-05-12,3
2848,356,113,2025-02-02,4
2849,246,139,2025-08-09,4
2850,82,29,2026-02-07,4
2851,397,180,2025-04-23,2
2852,284,161,2025-06-25,4
2853,478,37,2024-05-17,4
2854,453,4,2024-05-08,1
2855,309,71,2025-11-07,1
2856,455,173,2024-04-08,4
2857,409,113,2025-01-26,2
2858,469,119,2024-05-26,1
2859,485,3,2024-04-28,1
2860,48,152,2024-06-08,3
2861,82,5,2024-08-11,1
2862,86,86,2025-07-03,2
2863,148,23,2024-07-20,1
2864,385,54,2024-04-13,4
2865,381,156,2024-08-28,2
2866,279,132,2025-10-27,2
2867,321,160,2026-02-01,3
2868,53,163,2024-10-12,2
2869,141,113,2025-05-25,3
2870,255,95,2024-06-06,1
2871,395,145,2024-11-29,3
2872,133,191,2026-01-11,1
2873,193,1,2024-07-06,2
2874,218,77,2024-04-20,1
2875,59,164,2024-10-01,4
2876,38,178,2025-03-20,4
2877,341,133,2025-01-23,3
2878,302,15,2024-11-02,2
2879,126,22,2026-01-07,1
2880,118,117,2024-08-26,4
2881,82,151,2025-02-27,1
2882,334,44,2025-08-16,1
2883,441,126,2025-05-31,1
2884,499,197,2025-05-06,4
2885,356,13,2025-11-18,4
2886,409,127,2024-05-12,3
2887,263,137,2024-10-01,4
2888,360,8,2026-01-26,4
2889,261,163,2024-10-11,3
2890,216,100,2024-06-03,3
2891,394,188,2025-01-27,2
2892,388,82,2025-09-06,2
2893,276,19,2026-01-29,3
2894,401,163,2025-08-20,4
2895,159,154,2024-10-08,3
2896,277,68,2025-08-15,1
2897,300,109,2024-08-29,4
2898,438,56,2024-04-16,3
2899,431,181,2024-05-25,4
2900,99,73,2024-12-23,4
2901,132,187,2025-02-02,4
2902,100,15,2024-05-23,1
2903,9,68,2024-07-05,4
2904,347,110,2024-06-13,4
2905,70,32,2026-02-12,3
2906,278,26,2025-04-11,2
2907,85,72,2026-02-20,1
2908,33,6,2024-10-22,3
2909,390,4,2024-10-15,2
2910,358,127,2025-08-21,3
2911,183,152,2025-10-29,2
2912,117,121,2024-07-12,3
2913,317,49,2026-03-04,4
2914,190,115,2026-02-06,4
2915,47,177,2025-07-12,1
2916,497,76,2025-08-23,4
2917,231,150,2026-02-15,2
2918,226,13,2025-01-05,1
2919,305,77,2025-03-14,1
2920,59,129,2024-05-11,4
2921,384,127,2026-01-19,1
2922,438,141,2026-02-28,2
2923,190,136,2024-10-15,1
2924,339,186,2024-05-13,2
2925,374,169,2024-12-31,1
2926,345,31,2024-07-14,4
2927,367,198,2024-12-29,4
2928,398,91,2025-04-21,1
2929,330,102,2024-04-25,3
2930,61,152,2025-11-30,2
2931,464,199,2025-05-13,1
2932,47,155,2024-09-15,3
2933,44,53,2025-07-16,3
2934,17,64,2024-08-27,3
2935,374,148,2024-06-10,1
2936,194,66,2025-05-10,1
2937,215,20,2024-03-21,2
2938,403,140,2024-08-26,3
2939,214,131,2025-05-26,4
2940,446,13,2024-06-02,2
2941,50,17,2024-08-31,1
2942,292,139,2025-08-24,4
2943,260,34,2024-08-16,4
2944,66,104,2024-10-29,2
2945,269,106,2025-12-01,2
2946,185,161,2025-10-25,3
2947,53,85,2025-01-30,1
2948,220,69,2024-06-06,4
2949,119,190,2025-09-01,4
2950,77,103,2024-07-26,3
2951,354,29,2025-01-28,2
2952,293,119,2025-02-26,3
2953,7,12,2024-04-06,2
2954,50,162,2025-07-11,2
2955,193,84,2024-09-15,2
2956,397,85,2025-05-24,4
2957,239,151,2025-01-25,2
2958,202,151,2025-10-19,2
2959,74,115,2025-01-14,2
2960,196,107,2025-03-27,2
2961,326,114,2025-01-29,1
2962,42,161,2025-10-25,3
2963,168,108,2025-03-25,1
2964,364,81,2025-01-14,2
2965,61,79,2024-09-12,1
2966,165,160,2025-09-12,1
2967,456,175,2025-04-02,3
2968,345,30,2025-10-22,2
2969,139,50,2025-09-09,3
2970,344,159,2025-02-09,2
2971,362,95,2025-08-04,1
2972,385,80,2026-02-03,1
2973,409,150,2025-08-01,4
2974,136,28,2024-05-27,4
2975,160,115,2024-05-12,1
2976,369,13,2025-01-28,2
2977,36,116,2026-01-12,2
2978,341,143,2024-04-19,4
2979,187,68,2025-05-11,2
2980,175,199,2024-11-25,1
2981,15,116,2025-05-28,1
2982,485,15,2024-08-13,1
2983,350,34,2025-12-29,2
2984,429,117,2024-12-07,3
2985,44,40,2025-07-18,4
2986,259,129,2026-02-24,4
2987,54,44,2025-07-10,3
2988,51,198,2024-11-07,4
2989,65,111,2024-08-01,4
2990,20,157,2025-02-11,1
2991,37,107,2024-05-13,4
2992,201,200,2024-10-08,3
2993,172,49,2024-08-20,3
2994,47,174,2024-12-23,3
2995,448,12,2025-06-10,4
2996,367,121,2024-10-26,2
2997,36,167,2026-01-07,4
2998,51,145,2025-05-31,3
2999,487,150,2024-11-28,2
3000,389,133,2024-11-10,1
3001,95,122,2025-07-02,1
3002,205,70,2025-02-27,4
3003,345,182,2026-01-27,2
3004,45,153,2025-07-25,3
3005,150,147,2025-05-11,4
3006,367,63,2024-07-17,2
3007,223,141,2024-12-02,4
3008,117,37,2024-11-30,1
3009,167,173,2024-04-13,4
3010,315,116,2025-12-15,2
3011,241,148,2024-10-25,2
3012,238,194,2025-06-09,4
3013,340,198,2025-05-26,2
3014,124,16,2025-03-11,1
3015,61,104,2025-10-19,2
3016,19,32,2025-08-07,4
3017,67,135,2025-09-11,2
3018,31,197,2024-12-04,3
3019,352,42,2024-10-23,1
3020,418,96,2025-07-31,1
3021,94,64,2025-01-05,2
3022,337,149,2025-12-18,4
3023,437,138,2026-02-28,4
3024,389,46,2025-11-04,1
3025,275,104,2025-09-08,4
3026,18,183,2024-10-31,4
3027,46,162,2024-06-13,1
3028,60,45,2025-12-06,2
3029,293,193,2025-09-05,3
3030,68,105,2025-01-23,1
3031,181,121,2025-02-17,3
3032,300,152,2025-08-02,4
3033,36,31,2025-08-28,1
3034,334,68,2024-04-13,1
3035,253,200,2024-11-18,4
3036,21,76,2024-04-23,1
3037,86,151,2025-04-24,1
3038,467,10,2025-08-30,2
3039,300,97,2025-08-24,2
3040,381,126,2024-09-22,4
3041,114,169,2024-08-07,3
3042,41,174,2025-05-09,3
3043,278,83,2025-11-15,4
3044,370,186,2025-05-06,1
3045,22,32,2024-03-21,1
3046,243,170,2025-08-14,3
3047,216,162,2025-04-23,3
3048,65,7,2025-07-27,4
3049,151,193,2025-08-04,2
3050,6,73,2025-11-16,4
3051,452,61,2024-07-16,4
3052,269,90,2025-03-13,1
3053,413,78,2025-10-11,4
3054,315,49,2024-09-20,1
3055,89,18,2025-04-26,3
3056,240,151,2026-02-14,1
3057,450,138,2024-05-02,2
3058,327,85,2025-06-05,1
3059,114,157,2024-08-14,4
3060,180,122,2025-06-25,1
3061,457,42,2025-11-28,3
3062,80,65,2024-10-17,2
3063,79,20,2024-04-06,3
3064,250,65,2024-07-30,3
3065,198,51,2025-03-19,1
3066,85,53,2025-03-05,1
3067,63,48,2026-01-06,3
3068,135,36,2025-02-13,1
3069,177,113,2024-07-21,2
3070,248,105,2025-07-03,1
3071,87,179,2024-12-25,1
3072,436,85,2024-06-11,4
3073,165,7,2024-08-01,2
3074,114,79,2024-07-28,4
3075,105,70,2025-01-26,3
3076,476,45,2024-03-27,1
3077,222,80,2026-01-20,3
3078,94,93,2024-07-08,1
3079,365,145,2024-03-12,4
3080,246,79,2025-04-26,1
3081,251,45,2025-10-17,4
3082,225,135,2026-02-21,4
3083,312,84,2024-10-01,4
3084,343,96,2025-04-22,2
3085,250,164,2025-07-06,4
3086,301,195,2025-11-29,3
3087,220,65,2024-06-22,2
3088,262,181,2024-11-20,3
3089,239,137,2025-06-17,3
3090,480,180,2025-06-10,4
3091,374,100,2025-06-26,3
3092,226,194,2024-09-08,3
3093,179,194,2025-04-08,2
3094,492,185,2026-01-20,2
3095,323,121,2024-03-15,4
3096,436,178,2025-01-12,1
3097,181,107,2024-09-22,4
3098,488,113,2025-03-17,2
3099,337,178,2024-06-19,3
3100,248,56,2024-11-18,1
3101,410,173,2024-04-04,4
3102,57,42,2024-11-03,4
3103,15,21,2025-04-09,2
3104,340,148,2025-07-06,1
3105,381,3,2025-01-13,1
3106,150,126,2024-09-14,3
3107,294,51,2025-09-08,4
3108,352,77,2024-05-03,3
3109,123,10,2024-11-19,3
3110,86,144,2024-08-15,1
3111,279,127,2025-07-05,3
3112,384,177,2025-08-22,2
3113,419,105,2026-01-27,3
3114,192,29,2024-03-20,2
3115,156,58,2026-01-13,4
3116,137,144,2025-03-09,3
3117,129,160,2025-10-12,1
3118,447,166,2024-06-18,1
3119,365,93,2025-11-07,2
3120,103,104,2025-12-04,2
3121,183,6,2025-02-18,2
3122,103,190,2024-09-25,2
3123,58,14,2025-08-23,4
3124,472,10,2024-09-18,3
3125,459,59,2024-07-19,3
3126,483,114,2025-05-17,2
3127,233,125,2025-12-12,4
3128,72,96,2024-09-23,3
3129,371,129,2025-04-24,4
3130,15,120,2024-11-02,3
3131,100,60,2025-01-27,4
3132,319,47,2025-10-27,4
3133,414,115,2025-01-15,4
3134,131,140,2024-09-21,1
3135,177,78,2024-03-17,3
3136,361,133,2024-03-28,1
3137,443,196,2024-11-03,4
3138,327,182,2024-12-27,1
3139,436,114,2024-06-25,2
3140,173,46,2025-11-06,4
3141,243,27,2025-04-23,4
3142,195,53,2024-06-18,1
3143,359,170,2024-08-08,1
3144,322,173,2026-01-07,3
3145,42,134,2024-08-11,3
3146,254,21,2025-11-12,2
3147,50,56,2024-07-28,4
3148,19,88,2025-03-22,1
3149,414,82,2025-08-27,3
3150,92,159,2025-06-30,1
3151,401,63,2025-08-26,4
3152,48,26,2025-06-13,3
3153,89,30,2024-04-01,2
3154,308,137,2025-10-21,4
3155,250,194,2025-12-13,4
3156,16,29,2025-03-04,2
3157,445,14,2024-08-29,4
3158,274,186,2026-01-10,1
3159,254,186,2026-02-01,3
3160,157,6,2025-11-21,1
3161,109,15,2024-06-21,3
3162,110,89,2024-04-28,1
3163,2,156,2025-08-16,1
3164,18,100,2026-01-24,3
3165,350,170,2025-11-10,4
3166,475,154,2025-07-04,3
3167,388,110,2025-02-09,4
3168,342,121,2025-04-03,4
3169,353,82,2025-10-04,2
3170,181,40,2025-06-14,3
3171,185,189,2025-03-30,4
3172,277,100,2025-05-04,3
3173,34,194,2025-03-04,4
3174,349,60,2024-08-20,4
3175,166,18,2025-02-06,4
3176,201,133,2025-01-19,1
3177,353,71,2025-10-13,2
3178,169,154,2024-07-11,2
3179,378,126,2024-09-24,1
3180,170,51,2025-07-02,4
3181,383,107,2025-08-07,4
3182,145,17,2025-02-22,3
3183,77,125,2025-03-09,1
3184,192,49,2025-12-23,3
3185,466,146,2025-02-15,4
3186,17,121,2025-10-02,1
3187,490,84,2024-05-18,1
3188,404,4,2025-08-11,1
3189,8,144,2024-07-04,1
3190,61,107,2024-05-30,1
3191,39,6,2025-08-18,2
3192,42,179,2026-02-23,1
3193,299,164,2025-03-19,4
3194,10,11,2025-05-14,2
3195,286,66,2025-06-10,3
3196,52,17,2025-10-31,3
3197,44,112,2025-03-22,3
3198,209,4,2024-07-08,2
3199,290,114,2025-05-09,4
3200,152,148,2025-05-04,4
3201,169,40,2024-05-05,2
3202,485,144,2024-12-19,3
3203,337,121,2024-06-27,2
3204,217,115,2024-03-24,3
3205,89,140,2024-10-09,1
3206,246,40,2025-12-01,4
3207,264,70,2025-11-26,1
3208,471,7,2024-08-30,3
3209,114,57,2025-08-22,2
3210,15,156,2025-06-27,3
3211,413,55,2025-07-03,2
3212,27,96,2026-01-13,3
3213,459,50,2025-09-13,2
3214,69,79,2025-08-17,3
3215,48,34,2024-04-17,4
3216,467,91,2024-07-18,2
3217,372,195,2025-05-25,2
3218,48,6,2024-10-14,4
3219,91,72,2025-06-18,1
3220,208,3,2024-10-09,1
3221,170,75,2025-12-26,1
3222,297,160,2024-04-01,4
3223,304,4,2025-12-16,1
3224,267,15,2025-06-01,4
3225,416,115,2025-02-16,2
3226,209,111,2024-04-15,1
3227,77,166,2025-08-15,3
3228,453,112,2025-01-14,3
3229,494,147,2024-04-06,4
3230,328,172,2025-04-13,3
3231,385,18,2025-09-17,1
3232,443,115,2024-03-10,4
3233,108,190,2025-01-15,2
3234,484,59,2024-09-01,2
3235,447,25,2024-07-26,4
3236,201,65,2025-03-12,4
3237,479,188,2026-03-05,2
3238,34,1,2024-06-13,3
3239,336,131,2024-04-26,4
3240,322,27,2025-07-22,4
3241,369,158,2025-08-13,3
3242,43,140,2025-11-02,4
3243,206,27,2025-02-28,1
3244,98,151,2026-02-03,1
3245,276,84,2025-12-13,2
3246,235,198,2025-09-06,2
3247,409,63,2024-04-29,4
3248,358,164,2025-10-20,3
3249,54,165,2024-10-05,2
3250,387,98,2025-11-13,4
3251,117,119,2024-12-27,3
3252,68,139,2025-02-26,1
3253,122,95,2025-02-04,1
3254,183,105,2025-01-05,2
3255,479,38,2024-07-13,3
3256,357,39,2024-03-29,3
3257,64,183,2024-09-26,4
3258,68,165,2025-07-28,1
3259,488,27,2024-06-13,2
3260,111,106,2024-05-12,4
3261,127,162,2025-02-26,1
3262,125,58,2024-10-16,1
3263,207,90,2024-03-10,1
3264,414,64,2024-05-20,4
3265,301,195,2024-11-18,4
3266,101,152,2025-08-26,4
3267,65,196,2025-11-12,1
3268,466,181,2025-02-14,2
3269,387,19,2025-12-01,4
3270,202,32,2025-07-03,2
3271,76,119,2025-03-25,1
3272,489,154,2024-10-03,4
3273,379,179,2024-12-07,4
3274,196,68,2024-05-03,1
3275,300,57,2026-03-04,4
3276,408,84,2024-07-05,2
3277,439,128,2024-07-25,2
3278,222,30,2024-11-19,3
3279,40,159,2026-02-26,2
3280,51,23,2025-12-29,1
3281,53,147,2024-05-10,2
3282,255,188,2025-03-07,1
3283,381,25,2025-12-25,2
3284,258,41,2024-08-17,2
3285,207,5,2024-04-21,2
3286,93,91,2025-04-06,3
3287,289,183,2025-05-20,2
3288,26,82,2024-11-16,2
3289,261,98,2026-02-18,1
3290,389,183,2025-06-09,1
3291,423,72,2025-11-26,2
3292,232,82,2024-06-27,3
3293,25,198,2025-06-22,3
3294,342,187,2024-12-24,4
3295,147,30,2025-05-20,2
3296,20,81,2026-01-23,3
3297,397,113,2025-08-31,4
3298,38,16,2024-10-10,3
3299,467,186,2025-08-07,1
3300,106,180,2026-01-06,3
3301,66,22,2026-03-09,4
3302,178,59,2025-12-24,4
3303,268,152,2025-02-15,4
3304,126,18,2024-11-18,2
3305,40,70,2025-10-06,1
3306,146,39,2025-04-21,4
3307,383,181,2025-04-10,4
3308,67,5,2026-02-01,4
3309,222,178,2025-10-13,4
3310,195,151,2025-07-05,2
3311,354,1,2026-02-28,3
3312,167,119,2024-09-28,2
3313,419,158,2025-03-24,3
3314,365,137,2025-12-06,1
3315,229,116,2024-08-19,4
3316,71,164,2025-05-24,4
3317,226,100,2025-12-22,2
3318,55,196,2024-04-01,3
3319,77,2,2025-04-02,3
3320,131,8,2025-01-31,1
3321,433,81,2025-01-02,2
3322,73,185,2025-12-14,4
3323,200,19,2025-07-18,4
3324,469,30,2024-09-12,2
3325,93,190,2025-07-15,3
3326,251,21,2025-09-13,1
3327,430,101,2025-07-15,2
3328,107,144,2025-06-25,1
3329,22,146,2025-05-09,3
3330,396,114,2025-06-20,2
3331,498,139,2024-05-04,4
3332,342,133,2024-12-18,4
3333,370,141,2024-10-15,2
3334,350,77,2026-02-21,4
3335,380,18,2025-11-28,1
3336,161,75,2025-07-25,3
3337,356,168,2025-06-12,4
3338,394,129,2024-06-23,3
3339,112,181,2025-07-22,1
3340,1,42,2024-05-23,4
3341,324,16,2024-06-16,2
3342,327,123,2025-01-30,2
3343,401,53,2025-07-24,1
3344,365,173,2026-02-04,2
3345,377,190,2026-01-29,1
3346,435,79,2024-10-24,1
3347,174,17,2025-02-21,2
3348,457,117,2024-04-03,3
3349,181,35,2025-11-27,1
3350,372,190,2025-07-10,3
3351,466,4,2025-01-16,4
3352,117,176,2025-03-19,2
3353,67,162,2025-11-18,3
3354,341,36,2025-12-27,3
3355,101,83,2025-10-25,2
3356,143,98,2024-11-07,3
3357,473,92,2025-07-20,2
3358,177,161,2025-04-17,3
3359,166,48,2024-09-05,3
3360,115,129,2025-09-05,2
3361,402,170,2025-05-11,4
3362,57,125,2025-12-17,3
3363,342,174,2024-08-31,4
3364,256,89,2025-11-23,3
3365,6,11,2026-01-11,3
3366,28,81,2025-12-17,3
3367,433,22,2025-04-27,4
3368,413,47,2025-11-02,2
3369,183,89,2024-10-17,3
3370,277,147,2024-07-30,3
3371,259,166,2024-06-18,1
3372,184,106,2024-03-26,2
3373,218,81,2024-05-01,2
3374,324,40,2025-12-14,3
3375,163,190,2024-07-28,2
3376,247,176,2024-06-05,4
3377,2,196,2025-02-16,3
3378,3,126,2024-10-15,2
3379,95,81,2025-11-23,2
3380,66,148,2024-04-08,1
3381,244,127,2024-08-14,2
3382,101,43,2025-11-03,3
3383,496,168,2024-07-21,1
3384,217,59,2025-02-17,3
3385,155,97,2024-03-10,4
3386,331,56,2025-02-23,2
3387,500,154,2026-02-07,3
3388,321,188,2025-11-14,1
3389,236,121,2025-07-13,4
3390,492,140,2025-09-02,2
3391,324,49,2025-05-17,4
3392,414,171,2024-05-04,1
3393,203,97,2025-05-09,4
3394,38,146,2025-06-11,4
3395,87,168,2024-09-11,4
3396,336,148,2025-11-11,1
3397,121,155,2025-12-22,4
3398,287,169,2024-05-13,1
3399,273,197,2026-02-05,3
3400,8,109,2026-02-22,1
3401,221,55,2025-08-16,4
3402,400,119,2025-05-27,4
3403,52,60,2025-02-12,3
3404,90,133,2025-12-05,3
3405,59,72,2025-06-01,2
3406,198,170,2024-11-01,1
3407,123,163,2025-07-16,4
3408,271,58,2026-02-02,4
3409,428,20,2025-06-06,3
3410,421,16,2025-07-05,2
3411,187,189,2025-02-19,3
3412,308,172,2025-01-22,3
3413,341,191,2025-05-05,1
3414,447,38,2024-04-24,3
3415,45,87,2025-09-28,1
3416,230,130,2025-06-29,2
3417,336,141,2024-12-12,3
3418,68,17,2024-07-31,3
3419,437,19,2024-10-16,3
3420,190,20,2025-10-12,2
3421,73,103,2025-07-01,1
3422,252,14,2025-03-27,3
3423,429,42,2025-07-01,1
3424,24,132,2024-12-25,3
3425,80,111,2025-08-04,2
3426,452,182,2024-10-12,1
3427,197,160,2025-08-06,2
3428,411,122,2025-09-22,3
3429,165,185,2025-08-18,4
3430,487,79,2024-11-21,1
3431,197,144,2024-11-15,1
3432,416,81,2025-08-21,2
3433,192,36,2025-04-25,1
3434,478,55,2024-11-28,2
3435,105,1,2025-09-29,3
3436,29,21,2025-03-06,4
3437,195,69,2025-06-03,1
3438,459,97,2024-08-03,2
3439,462,156,2024-08-20,3
3440,262,27,2025-09-09,1
3441,22,88,2025-06-12,3
3442,112,72,2026-02-15,4
3443,358,156,2025-01-18,4
3444,205,134,2025-11-21,2
3445,465,44,2024-08-05,4
3446,44,25,2024-12-23,4
3447,433,42,2025-11-10,1
3448,113,70,2024-06-15,1
3449,76,51,2024-03-12,1
3450,482,27,2024-07-04,4
3451,368,102,2025-01-12,1
3452,493,97,2025-10-31,4
3453,82,102,2025-03-30,4
3454,174,71,2024-03-18,2
3455,207,166,2025-01-15,2
3456,105,91,2025-05-13,4
3457,405,101,2025-04-12,1
3458,147,10,2024-08-24,1
3459,41,104,2025-07-27,4
3460,58,65,2025-01-26,3
3461,393,25,2025-11-01,2
3462,345,42,2025-12-02,2
3463,227,6,2025-08-31,1
3464,139,13,2024-04-21,3
3465,157,136,2025-09-06,1
3466,216,15,2026-01-13,2
3467,82,193,2025-01-26,1
3468,322,131,2024-06-10,1
3469,481,103,2026-01-24,3
3470,335,113,2024-06-15,4
3471,446,195,2024-10-07,1
3472,163,200,2025-01-24,3
3473,95,2,2025-10-11,3
3474,141,37,2025-05-09,4
3475,340,35,2024-09-30,2
3476,276,107,2025-09-13,1
3477,21,98,2024-11-15,2
3478,20,74,2025-06-08,1
3479,382,193,2025-07-13,3
3480,51,102,2024-11-01,4
3481,140,192,2025-03-08,1
3482,100,127,2025-04-14,4
3483,416,155,2025-03-04,2
3484,204,55,2025-08-16,2
3485,495,104,2024-12-11,3
3486,137,134,2025-11-12,2
3487,26,135,2024-12-08,3
3488,346,178,2025-06-02,3
3489,116,127,2024-10-11,3
3490,7,42,2024-10-08,2
3491,159,161,2026-03-10,1
3492,393,38,2024-06-23,1
3493,413,93,2025-05-09,3
3494,363,77,2024-09-06,1
3495,444,123,2025-12-14,3
3496,427,111,2025-10-04,2
3497,182,184,2025-04-05,4
3498,30,35,2024-04-07,4
3499,303,2,2024-08-09,3
3500,247,156,2024-10-16,4
3501,124,64,2024-11-30,4
3502,251,185,2024-11-13,3
3503,112,93,2024-04-18,2
3504,361,29,2024-06-03,1
3505,77,109,2025-07-13,2
3506,237,166,2024-04-30,2
3507,486,101,2024-07-22,2
3508,154,7,2026-02-07,2
3509,49,71,2025-06-07,3
3510,389,2,2024-03-27,4
3511,88,148,2025-07-20,3
3512,115,186,2025-07-13,2
3513,187,46,2025-10-14,2
3514,72,174,2025-01-05,3
3515,28,118,2024-11-07,4
3516,371,110,2024-11-28,4
3517,201,7,2025-10-09,2
3518,456,59,2025-09-22,1
3519,103,134,2024-09-30,1
3520,206,119,2024-06-20,1
3521,143,65,2024-10-30,2
3522,266,116,2024-06-25,1
3523,376,148,2024-12-10,4
3524,490,102,2025-05-19,2
3525,268,3,2025-07-03,1
3526,289,192,2024-05-09,3
3527,446,117,2025-11-19,3
3528,244,140,2024-04-02,1
3529,352,123,2025-11-13,4
3530,328,102,2024-09-17,4
3531,136,154,2025-06-25,1
3532,118,44,2024-05-01,3
3533,219,145,2025-09-21,4
3534,339,53,2025-07-24,2
3535,168,182,2024-10-09,4
3536,215,161,2024-12-17,1
3537,286,53,2025-09-01,3
3538,368,79,2025-03-14,2
3539,344,34,2025-01-15,3
3540,249,46,2025-06-08,3
3541,194,26,2026-02-20,1
3542,394,174,2025-01-10,4
3543,99,20,2025-08-24,4
3544,410,94,2024-08-18,4
3545,289,27,2025-07-05,4
3546,445,195,2025-12-06,2
3547,370,135,2024-08-22,4
3548,57,155,2024-09-07,1
3549,191,137,2025-02-21,3
3550,153,181,2024-12-08,2
3551,43,163,2024-11-29,3
3552,19,54,2024-06-01,1
3553,112,75,2024-06-29,1
3554,96,167,2024-04-22,2
